Date,Exercise,Category,Weight,Weight Unit,Reps,Distance,Distance Unit,Time
2025-09-13,zHOME Cable Lateral Raise,Shoulders,12.5,lbs,10,,,
2025-09-13,zHOME V Bar Pushdown,Triceps,55.0,lbs,12,,,
2025-09-13,zHOME Cable Lateral Raise,Shoulders,12.5,lbs,10,,,
2025-09-13,zHOME Cable Lateral Raise,Shoulders,12.5,lbs,10,,,
2025-09-13,zHOME V Bar Pushdown,Triceps,57.5,lbs,10,,,
2025-09-13,zHOME Cable Straight Bar French Press,Triceps,27.5,lbs,12,,,
2025-09-13,zHOME Cable Straight Bar French Press,Triceps,27.5,lbs,12,,,
2025-09-13,zHOME Cable Straight Bar French Press,Triceps,27.5,lbs,12,,,
2025-09-14,zHOME Weighted Pullups,Back,20.0,lbs,8,,,
2025-09-14,zHOME Weighted Pullups,Back,20.0,lbs,8,,,
2025-09-14,zHOME Weighted Pullups,Back,20.0,lbs,8,,,
2025-09-14,zHOME Pendlay Row,Back,95.0,lbs,9,,,
2025-09-14,zHOME Pendlay Row,Back,95.0,lbs,9,,,
2025-09-14,zHOME Pendlay Row,Back,95.0,lbs,9,,,
2025-09-14,zHOME Straight Arm Pulldown,Back,52.5,lbs,12,,,
2025-09-14,zHOME Straight Arm Pulldown,Back,52.5,lbs,12,,,
2025-09-14,zHOME Meadows Row,Back,25.0,lbs,10,,,
2025-09-14,zHOME Rope Face Pull,Shoulders,50.0,lbs,11,,,
2025-09-14,zHOME Rope Face Pull,Shoulders,50.0,lbs,12,,,
2025-09-14,zHOME Meadows Row,Back,40.0,lbs,8,,,
2025-09-14,zHOME Meadows Row,Back,40.0,lbs,8,,,
2025-09-14,zHOME Rope Face Pull,Shoulders,50.0,lbs,12,,,
2025-09-14,zHOME Bayesian Curl,Biceps,25.0,lbs,10,,,
2025-09-14,zHOME Bayesian Curl,Biceps,25.0,lbs,10,,,
2025-09-14,zHOME Bayesian Curl,Biceps,25.0,lbs,7,,,
2025-09-15,zHOME Barbell Squat,Legs,95.0,lbs,8,,,
2025-09-15,zHOME Barbell Squat,Legs,100.0,lbs,7,,,
2025-09-15,zHOME Barbell Squat,Legs,100.0,lbs,7,,,
2025-09-15,zHOME Barbell RDL,Legs,95.0,lbs,8,,,
2025-09-15,zHOME Barbell RDL,Legs,95.0,lbs,9,,,
2025-09-15,zHOME Bulgarian Split Squat,Legs,5.0,lbs,8,,,
2025-09-16,zHOME Barbell Incline Bench Press,Chest,115.0,lbs,8,,,
2025-09-16,zHOME Cable Bench Fly,Chest,25.0,lbs,10,,,
2025-09-16,zHOME Barbell Incline Bench Press,Chest,115.0,lbs,8,,,
2025-09-16,zHOME Barbell Incline Bench Press,Chest,95.0,lbs,8,,,
2025-09-16,zHOME Cable Bench Fly,Chest,20.0,lbs,12,,,
2025-09-17,zHOME Weighted Pullups,Back,20.0,lbs,8,,,
2025-09-17,zHOME Weighted Pullups,Back,20.0,lbs,8,,,
2025-09-17,zHOME Weighted Pullups,Back,20.0,lbs,8,,,
2025-09-17,zHOME Barbell Row,Back,75.0,lbs,10,,,
2025-09-17,zHOME Barbell Row,Back,85.0,lbs,10,,,
2025-09-17,zHOME Barbell Row,Back,85.0,lbs,11,,,
2025-09-17,zHOME Bayesian Curl,Biceps,25.0,lbs,11,,,
2025-09-17,zHOME Bayesian Curl,Biceps,25.0,lbs,9,,,
2025-09-17,zHOME Single Arm Lat Pulldown,Back,50.0,lbs,12,,,
2025-09-17,zHOME Seated Dumbbell Curl,Biceps,30.0,lbs,8,,,
2025-09-17,zHOME Seated Dumbbell Curl,Biceps,30.0,lbs,7,,,
2025-09-17,zHOME Single Arm Lat Pulldown,Back,52.5,lbs,12,,,
2025-09-17,zHOME Single Arm Lat Pulldown,Back,55.0,lbs,10,,,
2025-09-17,zHOME Seated Dumbbell Curl,Biceps,30.0,lbs,7,,,
2025-09-18,zHOME Barbell Squat,Legs,100.0,lbs,8,,,
2025-09-18,zHOME Barbell Squat,Legs,100.0,lbs,8,,,
2025-09-18,zHOME Barbell Hip Thrust,Legs,75.0,lbs,9,,,
2025-09-18,zHOME Barbell Hip Thrust,Legs,95.0,lbs,10,,,
2025-09-18,zHOME Barbell RDL,Legs,95.0,lbs,8,,,
2025-09-18,zHOME Barbell Hip Thrust,Legs,95.0,lbs,10,,,
2025-09-18,zHOME Cable Hamstring Curl,Legs,15.0,lbs,10,,,
2025-09-18,zHOME Cable Hamstring Curl,Legs,15.0,lbs,10,,,
2025-09-20,zHOME Barbell Incline Bench Press,Chest,115.0,lbs,6,,,
2025-09-20,zHOME Barbell Incline Bench Press,Chest,115.0,lbs,7,,,
2025-09-20,zHOME Barbell Incline Bench Press,Chest,115.0,lbs,7,,,
2025-09-20,zHOME High To Low Fly,Chest,25.0,lbs,15,,,
2025-09-20,zHOME High To Low Fly,Chest,30.0,lbs,12,,,
2025-09-20,zHOME High To Low Fly,Chest,30.0,lbs,10,,,
2025-09-20,zHOME Cable Lateral Raise,Shoulders,10.0,lbs,10,,,
2025-09-20,zHOME Cable Lateral Raise,Shoulders,15.0,lbs,8,,,
2025-09-20,zHOME Cable Lateral Raise,Shoulders,15.0,lbs,8,,,
2025-09-20,zHOME Cable Straight Bar French Press,Triceps,30.0,lbs,12,,,
2025-09-20,zHOME Cable Straight Bar French Press,Triceps,30.0,lbs,12,,,
2025-09-20,zHOME Cable Straight Bar French Press,Triceps,30.0,lbs,14,,,
2025-09-22,zHOME Weighted Pullups,Back,5.0,lbs,8,,,
2025-09-22,zHOME Weighted Pullups,Back,20.0,lbs,8,,,
2025-09-22,zHOME Weighted Pullups,Back,20.0,lbs,8,,,
2025-09-22,zHOME Pendlay Row,Back,95.0,lbs,8,,,
2025-09-22,zHOME Pendlay Row,Back,115.0,lbs,6,,,
2025-09-22,zHOME Pendlay Row,Back,115.0,lbs,6,,,
2025-09-22,zHOME Straight Arm Pulldown,Back,50.0,lbs,14,,,
2025-09-22,zHOME Seated Dumbbell Curl,Biceps,30.0,lbs,9,,,
2025-09-22,zHOME Seated Dumbbell Curl,Biceps,30.0,lbs,8,,,
2025-09-22,zHOME Straight Arm Pulldown,Back,55.0,lbs,12,,,
2025-09-22,zHOME Straight Arm Pulldown,Back,55.0,lbs,12,,,
2025-09-22,zHOME Seated Dumbbell Curl,Biceps,30.0,lbs,8,,,
2025-09-22,zHOME Reverse Cable Curl,Biceps,35.0,lbs,15,,,
2025-09-22,zHOME Reverse Cable Curl,Biceps,37.5,lbs,12,,,
2025-09-22,zHOME Reverse Cable Curl,Biceps,37.5,lbs,12,,,
2025-09-22,zHOME Cable Crunch,Abs,60.0,lbs,15,,,
2025-09-22,zHOME Cable Crunch,Abs,70.0,lbs,13,,,
2025-09-22,zHOME Cable Crunch,Abs,70.0,lbs,13,,,
2025-09-22,zHOME Pallof Press,Abs,20.0,lbs,9,,,
2025-09-22,zHOME Pallof Press,Abs,25.0,lbs,8,,,
2025-09-23,zHOME Barbell Squat,Legs,105.0,lbs,5,,,
2025-09-23,zHOME Barbell Squat,Legs,105.0,lbs,6,,,
2025-09-23,zHOME Barbell Squat,Legs,105.0,lbs,6,,,
2025-09-23,zHOME Elevated RDL,Legs,75.0,lbs,10,,,
2025-09-23,zHOME Elevated RDL,Legs,75.0,lbs,11,,,
2025-09-23,zHOME Elevated RDL,Legs,75.0,lbs,11,,,
2025-09-23,zHOME Cable Hamstring Curl,Legs,15.0,lbs,10,,,
2025-09-23,zHOME Cable Hamstring Curl,Legs,15.0,lbs,10,,,
2025-09-23,zHOME Cable Hamstring Curl,Legs,15.0,lbs,10,,,
2025-09-23,zHOME Bulgarian Split Squat,Legs,5.0,lbs,8,,,
2025-09-23,zHOME Bulgarian Split Squat,Legs,5.0,lbs,8,,,
2025-09-23,zHOME Cable Crunch,Abs,70.0,lbs,13,,,
2025-09-23,zHOME Cable Crunch,Abs,70.0,lbs,13,,,
2025-09-23,zHOME Reverse Cable Crunch,Abs,10.0,lbs,10,,,
2025-09-23,zHOME Reverse Cable Crunch,Abs,10.0,lbs,10,,,
2025-09-24,zHOME Barbell Bench Press,Chest,135.0,lbs,9,,,
2025-09-24,zHOME Cable Bench Fly,Chest,25.0,lbs,11,,,
2025-09-24,zHOME Barbell Bench Press,Chest,135.0,lbs,8,,,
2025-09-24,zHOME Barbell Bench Press,Chest,135.0,lbs,8,,,
2025-09-24,zHOME Barbell Bench Press,Chest,135.0,lbs,4,,,
2025-09-24,zHOME Landmine Press,Shoulders,15.0,lbs,10,,,
2025-09-24,zHOME Landmine Press,Shoulders,20.0,lbs,10,,,
2025-09-24,zHOME Landmine Press,Shoulders,20.0,lbs,10,,,
2025-09-24,zHOME Cable Bench Fly,Chest,22.5,lbs,13,,,
2025-09-24,zHOME Cable Bench Fly,Chest,22.5,lbs,12,,,
2025-09-24,zHOME Cable Lateral Raise,Shoulders,12.5,lbs,10,,,
2025-09-24,zHOME Cable Lateral Raise,Shoulders,15.0,lbs,9,,,
2025-09-24,zHOME Cable Lateral Raise,Shoulders,15.0,lbs,9,,,
2025-09-24,zHOME V Bar Pushdown,Triceps,57.5,lbs,12,,,
2025-09-24,zHOME V Bar Pushdown,Triceps,57.5,lbs,10,,,
2025-09-25,zHOME Barbell Row,Back,85.0,lbs,10,,,
2025-09-25,zHOME Barbell Row,Back,90.0,lbs,10,,,
2025-09-25,zHOME Barbell Row,Back,90.0,lbs,10,,,
2025-09-25,zHOME Barbell Row,Back,90.0,lbs,10,,,
2025-09-25,zHOME Single Arm Lat Pulldown,Back,55.0,lbs,11,,,
2025-09-25,zHOME Single Arm Lat Pulldown,Back,55.0,lbs,11,,,
2025-09-25,zHOME Single Arm Lat Pulldown,Back,55.0,lbs,10,,,
2025-09-25,zHOME Meadows Row,Back,40.0,lbs,9,,,
2025-09-25,zHome High Cable Curl,Biceps,22.5,lbs,11,,,
2025-09-25,zHOME Reverse Cable Curl,Biceps,40.0,lbs,10,,,
2025-09-25,zHOME Meadows Row,Back,40.0,lbs,9,,,
2025-09-25,zHome High Cable Curl,Biceps,22.5,lbs,11,,,
2025-09-25,zHOME Reverse Cable Curl,Biceps,40.0,lbs,10,,,
2025-09-25,zHOME Barbell Shrug,Shoulders,135.0,lbs,12,,,
2025-09-25,zHOME Barbell Shrug,Shoulders,155.0,lbs,10,,,
2025-09-26,zHOME Barbell Hip Thrust,Legs,95.0,lbs,10,,,
2025-09-26,zHOME Barbell Hip Thrust,Legs,115.0,lbs,10,,,
2025-09-26,zHOME Barbell Hip Thrust,Legs,115.0,lbs,10,,,
2025-09-26,zHOME Elevated RDL,Legs,75.0,lbs,12,,,
2025-09-26,zHOME Elevated RDL,Legs,75.0,lbs,12,,,
2025-09-26,zHOME Elevated RDL,Legs,75.0,lbs,12,,,
2025-09-27,zHOME Barbell Incline Bench Press,Chest,115.0,lbs,7,,,
2025-09-27,zHOME Barbell Incline Bench Press,Chest,115.0,lbs,7,,,
2025-09-27,zHOME Standing Barbell Press,Shoulders,95.0,lbs,6,,,
2025-09-27,zHOME Standing Barbell Press,Shoulders,95.0,lbs,7,,,
2025-09-27,zHOME Standing Barbell Press,Shoulders,95.0,lbs,6,,,
2025-09-27,zHOME Cable Lateral Raise,Shoulders,15.0,lbs,8,,,
2025-09-27,zHOME Cable Lateral Raise,Shoulders,15.0,lbs,8,,,
2025-09-27,zHOME Cable Lateral Raise,Shoulders,15.0,lbs,8,,,
2025-09-27,zHOME Single Arm Behind The Head,Triceps,20.0,lbs,9,,,
2025-09-27,zHOME Single Arm Behind The Head,Triceps,20.0,lbs,10,,,
2025-09-28,zHOME Weighted Pullups,Back,20.0,lbs,8,,,
2025-09-28,zHOME Weighted Pullups,Back,20.0,lbs,8,,,
2025-09-28,zHOME Barbell Row,Back,95.0,lbs,10,,,
2025-09-28,zHOME Barbell Row,Back,95.0,lbs,10,,,
2025-09-28,zHOME Barbell Row,Back,95.0,lbs,10,,,
2025-09-28,zHOME Rope Face Pull,Shoulders,50.0,lbs,12,,,
2025-09-28,zHOME Seated Dumbbell Curl,Biceps,30.0,lbs,7,,,
2025-09-28,zHOME Seated Dumbbell Curl,Biceps,30.0,lbs,8,,,
2025-09-28,zHOME Rope Face Pull,Shoulders,50.0,lbs,12,,,
2025-09-28,zHOME Rope Face Pull,Shoulders,50.0,lbs,10,,,
2025-09-28,zHOME Seated Dumbbell Curl,Biceps,30.0,lbs,5,,,
2025-09-28,zHOME Reverse Cable Curl,Biceps,40.0,lbs,12,,,
2025-09-28,zHOME Reverse Cable Curl,Biceps,40.0,lbs,12,,,
2025-09-29,zHOME Barbell Squat,Legs,105.0,lbs,7,,,
2025-09-29,zHOME Barbell Squat,Legs,105.0,lbs,7,,,
2025-09-29,zHOME Barbell Squat,Legs,105.0,lbs,7,,,
2025-09-29,zHOME Cable Side Kick,Legs,15.0,lbs,8,,,
2025-09-29,zHOME Cable Side Kick,Legs,12.5,lbs,10,,,
2025-09-29,zHOME Cable Side Kick,Legs,12.5,lbs,10,,,
2025-09-29,zHOME Barbell RDL,Legs,95.0,lbs,8,,,
2025-09-29,zHOME Cable Hamstring Curl,Legs,17.5,lbs,10,,,
2025-09-29,zHOME Cable Hamstring Curl,Legs,17.5,lbs,10,,,
2025-09-29,zHOME Barbell RDL,Legs,95.0,lbs,8,,,
2025-09-29,zHOME Pallof Press,Abs,25.0,lbs,10,,,
2025-09-29,zHOME Pallof Press,Abs,25.0,lbs,10,,,
2025-09-29,zHOME Reverse Cable Crunch,Abs,12.5,lbs,12,,,
2025-09-29,zHOME Reverse Cable Crunch,Abs,12.5,lbs,12,,,
2025-09-30,zHOME Barbell Bench Press,Chest,135.0,lbs,10,,,
2025-09-30,zHOME Barbell Bench Press,Chest,135.0,lbs,10,,,
2025-09-30,zHOME Barbell Bench Press,Chest,135.0,lbs,9,,,
2025-09-30,zHOME Standing Barbell Press,Shoulders,95.0,lbs,6,,,
2025-09-30,zHOME Standing Barbell Press,Shoulders,85.0,lbs,8,,,
2025-09-30,zHOME Standing Barbell Press,Shoulders,85.0,lbs,6,,,
2025-09-30,zHOME High To Low Fly,Chest,30.0,lbs,9,,,
2025-09-30,zHOME High To Low Fly,Chest,25.0,lbs,12,,,
2025-09-30,zHOME High To Low Fly,Chest,27.5,lbs,11,,,
2025-09-30,zHOME Cable Straight Bar French Press,Triceps,30.0,lbs,13,,,
2025-09-30,zHOME Cable Lateral Raise,Shoulders,15.0,lbs,8,,,
2025-09-30,zHOME Cable Straight Bar French Press,Triceps,32.5,lbs,12,,,
2025-09-30,zHOME Cable Straight Bar French Press,Triceps,32.5,lbs,11,,,
2025-09-30,zHOME V Bar Pushdown,Triceps,57.5,lbs,12,,,
2025-09-30,zHOME Cable Lateral Raise,Shoulders,15.0,lbs,9,,,
2025-09-30,zHOME V Bar Pushdown,Triceps,60.0,lbs,11,,,
2025-09-30,zHOME V Bar Pushdown,Triceps,60.0,lbs,11,,,
2025-09-30,zHOME Cable Lateral Raise,Shoulders,15.0,lbs,9,,,
2025-09-30,zHOME Cable Crunch,Abs,70.0,lbs,12,,,
2025-10-01,zHOME Pendlay Row,Back,115.0,lbs,6,,,
2025-10-01,zHOME Meadows Row,Back,40.0,lbs,10,,,
2025-10-01,zHOME Bayesian Curl,Biceps,27.5,lbs,8,,,
2025-10-01,zHOME Pendlay Row,Back,115.0,lbs,7,,,
2025-10-01,zHOME Pendlay Row,Back,115.0,lbs,7,,,
2025-10-01,zHOME Single Arm Lat Pulldown,Back,55.0,lbs,9,,,
2025-10-01,zHOME Single Arm Lat Pulldown,Back,55.0,lbs,11,,,
2025-10-01,zHOME Single Arm Lat Pulldown,Back,55.0,lbs,11,,,
2025-10-01,zHOME Bayesian Curl,Biceps,27.5,lbs,8,,,
2025-10-01,zHOME Meadows Row,Back,40.0,lbs,10,,,
2025-10-01,zHOME Meadows Row,Back,40.0,lbs,10,,,
2025-10-01,zHOME Bayesian Curl,Biceps,27.5,lbs,8,,,
2025-10-01,zHome High Cable Curl,Biceps,22.5,lbs,10,,,
2025-10-01,zHOME Seated Face Pull,Shoulders,52.5,lbs,10,,,
2025-10-01,zHOME Seated Face Pull,Shoulders,52.5,lbs,12,,,
2025-10-01,zHome High Cable Curl,Biceps,22.5,lbs,11,,,
2025-10-01,zHome High Cable Curl,Biceps,22.5,lbs,11,,,
2025-10-01,zHOME Seated Face Pull,Shoulders,52.5,lbs,12,,,
2025-10-02,zHOME Barbell Squat,Legs,105.0,lbs,8,,,
2025-10-02,zHOME Barbell Squat,Legs,105.0,lbs,8,,,
2025-10-02,zHOME Barbell Squat,Legs,105.0,lbs,8,,,
2025-10-02,zHOME Elevated RDL,Legs,85.0,lbs,10,,,
2025-10-02,zHOME Elevated RDL,Legs,85.0,lbs,10,,,
2025-10-02,zHOME Elevated RDL,Legs,85.0,lbs,10,,,
2025-10-02,zHOME Cable Step Up,Legs,20.0,lbs,6,,,
2025-10-02,zHOME Bulgarian Split Squat,Legs,5.0,lbs,8,,,
2025-10-02,zHOME Bulgarian Split Squat,Legs,5.0,lbs,8,,,
2025-10-02,zHOME Bulgarian Split Squat,Legs,5.0,lbs,8,,,
2025-10-02,zHOME Cable Hamstring Curl,Legs,20.0,lbs,9,,,
2025-10-03,zHOME Barbell Incline Bench Press,Chest,115.0,lbs,7,,,
2025-10-03,zHOME Barbell Incline Bench Press,Chest,115.0,lbs,8,,,
2025-10-03,zHOME Barbell Incline Bench Press,Chest,115.0,lbs,7,,,
2025-10-03,zHOME High To Low Fly,Chest,30.0,lbs,9,,,
2025-10-03,zHOME High To Low Fly,Chest,30.0,lbs,10,,,
2025-10-03,zHOME High To Low Fly,Chest,30.0,lbs,10,,,
2025-10-03,zHOME Barbell Upright Row,Shoulders,65.0,lbs,12,,,
2025-10-03,zHOME Straight Bar Pushdown,Triceps,40.0,lbs,12,,,
2025-10-03,zHOME Barbell Upright Row,Shoulders,65.0,lbs,12,,,
2025-10-03,zHOME Straight Bar Pushdown,Triceps,50.0,lbs,11,,,
2025-10-03,zHOME Straight Bar Pushdown,Triceps,50.0,lbs,11,,,
2025-10-03,zHOME Barbell Upright Row,Shoulders,65.0,lbs,12,,,
2025-10-03,zHOME Cable Straight Bar French Press,Triceps,35.0,lbs,10,,,
2025-10-03,zHOME Cable Lateral Raise,Shoulders,15.0,lbs,8,,,
2025-10-03,zHOME Cable Straight Bar French Press,Triceps,35.0,lbs,10,,,
2025-10-03,zHOME Cable Straight Bar French Press,Triceps,35.0,lbs,10,,,
2025-10-03,zHOME Cable Lateral Raise,Shoulders,15.0,lbs,8,,,
2025-10-03,zHOME Cable Lateral Raise,Shoulders,15.0,lbs,8,,,
2025-10-03,zHOME Cable Crunch,Abs,70.0,lbs,12,,,
2025-10-03,zHOME Cable Crunch,Abs,70.0,lbs,12,,,
2025-10-04,zHOME Barbell Row,Back,100.0,lbs,8,,,
2025-10-04,zHOME Barbell Row,Back,100.0,lbs,10,,,
2025-10-04,zHOME Barbell Row,Back,100.0,lbs,10,,,
2025-10-04,zHOME Barbell Row,Back,100.0,lbs,10,,,
2025-10-04,zHOME Single Arm Lat Pulldown,Back,55.0,lbs,13,,,
2025-10-04,zHOME Single Arm Lat Pulldown,Back,60.0,lbs,8,,,
2025-10-04,zHOME Single Arm Lat Pulldown,Back,60.0,lbs,8,,,
2025-10-04,zHOME Seated Dumbbell Curl,Biceps,30.0,lbs,8,,,
2025-10-04,zHOME Incline Rope Pulldown,Back,60.0,lbs,12,,,
2025-10-04,zHOME Seated Dumbbell Curl,Biceps,30.0,lbs,8,,,
2025-10-04,zHOME Seated Dumbbell Curl,Biceps,30.0,lbs,8,,,
2025-10-04,zHOME Incline Rope Pulldown,Back,65.0,lbs,12,,,
2025-10-04,zHOME Lying Cable Curl,Biceps,47.5,lbs,9,,,
2025-10-04,zHOME Lying Cable Curl,Biceps,47.5,lbs,8,,,
2025-10-04,zHOME Lying Cable Curl,Biceps,47.5,lbs,9,,,
2025-10-04,zHOME Barbell Shrug,Shoulders,185.0,lbs,8,,,
2025-10-04,zHOME Barbell Shrug,Shoulders,185.0,lbs,8,,,
2025-10-06,zHOME Barbell Bench Press,Chest,125.0,lbs,10,,,
2025-10-06,zHOME Barbell Bench Press,Chest,135.0,lbs,10,,,
2025-10-07,zHOME Pendlay Row,Back,95.0,lbs,8,,,
2025-10-07,zHOME Pendlay Row,Back,115.0,lbs,6,,,
2025-10-07,zHOME Pendlay Row,Back,115.0,lbs,6,,,
2025-10-07,zHOME Single Arm Lat Pulldown,Back,55.0,lbs,10,,,
2025-10-07,zHOME Single Arm Lat Pulldown,Back,60.0,lbs,9,,,
2025-10-07,zHOME Single Arm Lat Pulldown,Back,60.0,lbs,9,,,
2025-10-07,zHOME Seated Face Pull,Shoulders,52.5,lbs,10,,,
2025-10-07,zHOME Seated Face Pull,Shoulders,55.0,lbs,12,,,
2025-10-07,zHOME Seated Face Pull,Shoulders,55.0,lbs,12,,,
2025-10-07,zHOME Seated Dumbbell Curl,Biceps,30.0,lbs,7,,,
2025-10-07,zHOME Seated Dumbbell Curl,Biceps,30.0,lbs,7,,,
2025-10-07,zHOME Seated Dumbbell Curl,Biceps,30.0,lbs,7,,,
2025-10-07,zHome High Cable Curl,Biceps,22.5,lbs,10,,,
2025-10-07,zHOME Cable Crunch,Abs,65.0,lbs,14,,,
2025-10-07,zHOME Cable Crunch,Abs,70.0,lbs,12,,,
2025-10-07,zHome High Cable Curl,Biceps,30.0,lbs,7,,,
2025-10-08,zHOME Barbell Squat,Legs,110.0,lbs,6,,,
2025-10-08,zHOME Barbell Squat,Legs,110.0,lbs,6,,,
2025-10-08,zHOME Barbell Squat,Legs,110.0,lbs,6,,,
2025-10-08,zHOME Bulgarian Split Squat,Legs,5.0,lbs,8,,,
2025-10-08,zHOME Bulgarian Split Squat,Legs,5.0,lbs,8,,,
2025-10-09,zHOME Barbell Incline Bench Press,Chest,115.0,lbs,8,,,
2025-10-09,zHOME Barbell Incline Bench Press,Chest,115.0,lbs,8,,,
2025-10-09,zHOME Barbell Incline Bench Press,Chest,115.0,lbs,7,,,
2025-10-09,zHOME Cable Fly,Chest,20.0,lbs,10,,,
2025-10-09,zHOME Cable Fly,Chest,20.0,lbs,10,,,
2025-10-09,zHOME Standing Barbell Press,Shoulders,75.0,lbs,10,,,
2025-10-09,zHOME Straight Bar Pushdown,Triceps,40.0,lbs,12,,,
2025-10-09,zHOME Straight Bar Pushdown,Triceps,45.0,lbs,12,,,
2025-10-09,zHOME Straight Bar Pushdown,Triceps,45.0,lbs,12,,,
2025-10-10,zHOME Weighted Pullups,Back,5.0,lbs,8,,,
2025-10-14,Bench Press,Chest,135.0,lbs,8,,,
2025-10-14,Bench Press,Chest,135.0,lbs,8,,,
2025-10-14,Bench Press,Chest,135.0,lbs,8,,,
2025-10-14,Atlantis Standing Shoulder Press,Shoulders,30.0,lbs,11,,,
2025-10-14,Atlantis Standing Shoulder Press,Shoulders,40.0,lbs,10,,,
2025-10-14,Atlantis Standing Shoulder Press,Shoulders,40.0,lbs,10,,,
2025-10-14,Rope Pushdown,Triceps,30.0,lbs,12,,,
2025-10-14,Rope Pushdown,Triceps,35.0,lbs,10,,,
2025-10-14,Rope Pushdown,Triceps,35.0,lbs,10,,,
2025-10-14,Standing Lateral Raise Machine,Shoulders,44.0,lbs,12,,,
2025-10-14,Standing Lateral Raise Machine,Shoulders,55.0,lbs,10,,,
2025-10-14,Standing Lateral Raise Machine,Shoulders,66.0,lbs,10,,,
2025-10-14,Life Fitness Pec Deck,Chest,100.0,lbs,10,,,
2025-10-14,Life Fitness Pec Deck,Chest,115.0,lbs,10,,,
2025-10-15,Standing Row Machine,Back,50.0,lbs,12,,,
2025-10-15,Standing Row Machine,Back,70.0,lbs,12,,,
2025-10-15,Standing Row Machine,Back,80.0,lbs,11,,,
2025-10-15,Standing Row Machine,Back,80.0,lbs,10,,,
2025-10-15,Prime Seated Row,Back,50.0,lbs,12,,,
2025-10-15,Prime Seated Row,Back,55.0,lbs,12,,,
2025-10-15,Prime Seated Row,Back,55.0,lbs,12,,,
2025-10-15,Hammer Strength High Curl,Biceps,40.0,lbs,9,,,
2025-10-15,Hammer Strength High Curl,Biceps,40.0,lbs,9,,,
2025-10-15,Hammer Strength High Curl,Biceps,40.0,lbs,9,,,
2025-10-16,Life Fitness Hip Abduction,Legs,140.0,lbs,12,,,
2025-10-16,Life Fitness Hip Abduction,Legs,140.0,lbs,12,,,
2025-10-16,Atlantis Hack Squat,Legs,90.0,lbs,7,,,
2025-10-16,Atlantis Hack Squat,Legs,90.0,lbs,7,,,
2025-10-16,Life Fitness Leg Extension,Legs,100.0,lbs,12,,,
2025-10-16,Life Fitness Leg Extension,Legs,100.0,lbs,11,,,
2025-10-16,Life Fitness Leg Extension,Legs,100.0,lbs,11,,,
2025-10-16,Hammer Strength Kneeling Leg Curl,Legs,40.0,lbs,10,,,
2025-10-16,Hammer Strength Kneeling Leg Curl,Legs,55.0,lbs,10,,,
2025-10-17,Incline Dumbbell Press,Chest,55.0,lbs,8,,,
2025-10-17,Incline Dumbbell Press,Chest,55.0,lbs,8,,,
2025-10-17,Incline Dumbbell Press,Chest,55.0,lbs,7,,,
2025-10-17,Standing Lateral Raise Machine,Shoulders,77.0,lbs,9,,,
2025-10-17,Standing Lateral Raise Machine,Shoulders,66.0,lbs,9,,,
2025-10-17,Standing Lateral Raise Machine,Shoulders,66.0,lbs,9,,,
2025-10-17,Freemotion High To Low Fly,Chest,17.5,lbs,15,,,
2025-10-17,Freemotion High To Low Fly,Chest,20.0,lbs,12,,,
2025-10-17,Freemotion High To Low Fly,Chest,20.0,lbs,12,,,
2025-10-17,Leverage Plate Loaded Tricep Dip,Triceps,100.0,lbs,12,,,
2025-10-17,Leverage Plate Loaded Tricep Dip,Triceps,100.0,lbs,12,,,
2025-10-17,Leverage Plate Loaded Tricep Dip,Triceps,100.0,lbs,12,,,
2025-10-17,Atlantis Standing Shoulder Press,Shoulders,45.0,lbs,10,,,
2025-10-17,Atlantis Standing Shoulder Press,Shoulders,50.0,lbs,8,,,
2025-10-17,Atlantis Standing Shoulder Press,Shoulders,50.0,lbs,8,,,
2025-10-17,Life Fitness Rope Pushdown,Triceps,35.0,lbs,12,,,
2025-10-17,Life Fitness Rope Pushdown,Triceps,35.0,lbs,12,,,
2025-10-18,Standing Row Machine,Back,90.0,lbs,10,,,
2025-10-18,Standing Row Machine,Back,90.0,lbs,10,,,
2025-10-18,Standing Row Machine,Back,90.0,lbs,10,,,
2025-10-18,Hammer Strength Iso Lateral Low Row,Back,70.0,lbs,8,,,
2025-10-18,Hammer Strength Iso Lateral Low Row,Back,70.0,lbs,10,,,
2025-10-18,Hammer Strength Iso Lateral Low Row,Back,70.0,lbs,10,,,
2025-10-18,Hammer Strength High Curl,Biceps,40.0,lbs,10,,,
2025-10-18,Hammer Strength High Curl,Biceps,45.0,lbs,9,,,
2025-10-18,Hammer Strength High Curl,Biceps,45.0,lbs,8,,,
2025-10-18,Life Fitness Rope Face Pull,Shoulders,35.0,lbs,12,,,
2025-10-18,Life Fitness Rope Face Pull,Shoulders,42.5,lbs,10,,,
2025-10-18,Life Fitness Rope Face Pull,Shoulders,42.5,lbs,10,,,
2025-10-18,Life Fitness Single Arm Cable Curl,Biceps,15.0,lbs,10,,,
2025-10-18,Life Fitness Single Arm Cable Curl,Biceps,20.0,lbs,8,,,
2025-10-18,Life Fitness Single Arm Cable Curl,Biceps,20.0,lbs,8,,,
2025-10-18,Red Machine Lat Pulldown,Back,100.0,lbs,12,,,
2025-10-18,Red Machine Lat Pulldown,Back,120.0,lbs,12,,,
2025-10-18,Red Machine Lat Pulldown,Back,120.0,lbs,12,,,
2025-10-19,Life Fitness Hip Abduction,Legs,150.0,lbs,12,,,
